    GeneID	GSM8021754	GSM8021757	GSM8021758	GSM8021759	GSM8021760	GSM8021761	GSM8021762	GSM8021764	GSM8021765	GSM8021767	GSM8021769	GSM8021772	GSM8021773	GSM8021774	GSM8021775
729815	0	0.2232	0.1192	1.921	0	0	0.1954	0	0.09409	0	0.1621	0	0.08164	0	0.4868
143244	3.993	5.528	6.079	4.978	4.56	5.238	4.385	4.023	3.023	3.777	3.719	3.163	1.707	4.043	2.524
729238	0	0.09078	0.3111	1.595	0.1326	0	0	0	0.08929	0.2704	0.3749	0	0.8716	0.3118	1.444
653509	0	0.2868	0.09746	0.9159	0	0	0	0	0.1026	0	0.1325	0.263	0.801	0.1075	0
105378385	1.961	1.254	1.924	11.14	0	3.008	0	0.6524	1.424	0.5748	0.7357	0.2781	2.224	0.6629	4.911
101929506	0.1731	0.2044	0.3057	0	0.08957	0.9559	2.005	0.0691	0.3317	0.2131	0.1948	0.2209	1.282	0.3511	0.7801
650623	0.07142	0.253	0.1708	0.05291	0.5851	1.369	1.357	1.454	0.9331	1.994	0.1339	0.1671	2.186	1.332	2.199
101060691	1.442	1.679	1.211	1.084	3.136	2.991	3.087	4.346	4.707	4.465	1.92	2.523	4.637	3.46	5.462
107984248	0	0.2008	0.3933	3.889	0.461	0.5218	0	0.2328	0.1693	0.08546	0.3646	0.2067	0.6612	0.276	2.336
729262	0.2891	0.8534	0.3073	1.999	0.6372	0.4927	4.301	0.5129	0.1306	0.113	0.4097	0.8473	0.4856	0.469	0.5791
642361	1.679	4.148	1.967	2.948	4.772	0.9536	2.925	3.722	2.599	2.952	1.119	2.539	4.887	2.017	4.296
283008	0.2224	0.6566	0.3902	0.8619	0.5016	0.4986	1.424	0.3551	0.1987	0.2106	0.4236	0.3639	0.4914	0.3886	0.5397
100288974	0	0	0.5707	1.149	0	0	0.4678	0	0.1501	0	0.4849	0	2.345	0	0
8512	0	0	0.2732	3.521	0	0.7974	0.2687	0	0.04313	0	0.05571	0	1.235	0	0.1116
6441	0	0.2279	0.05679	0	0.1331	1.302	4.748	0.8011	0.08965	0	0.4053	0	0	0	0.5798
219347	0.7057	0.4166	0.3846	2.169	0.586	0.7617	2.27	0.4799	0.3339	0.3677	0.8431	0.3558	0.8297	0.424	1.335
80195	8.052	9.508	8.222	8.438	23.16	12.96	12.19	14.3	7.77	10.88	14.65	16.12	10.18	10.01	13.15
219348	0.1117	0.9889	0.986	8.935	0.0963	3.597	14.55	2.407	0.9079	0.3927	2.932	1.425	4.726	3.533	4.697
311	61.01	32.45	40.23	50.75	57.75	50.96	37.44	76.63	57.36	75.93	56.24	62.29	81.68	72.74	94.78
439990	1.664	0.7801	0.4681	3.335	2.912	7.056	1.24	2.696	4.49	7.358	5.58	6.953	5.252	8.019	12.35
100130698	0.1525	0.018	0.3814	2.259	0.1841	0	7.062	0.2434	0.2125	0.2681	0.4575	0.05189	0.04609	0.02474	0.3665
4143	0.0625	0.1476	0.04599	1.204	0.0539	0	0.7916	0	0.1996	0.1374	0.07033	0.1329	0	0.1267	0.5164
143241	0	0.09054	0.1128	0.2727	0	0	0	0.02448	0	0	0.115	0	0.3709	0.02488	0
84332	0.2942	0.273	0.2165	2.616	1.232	0	0.3042	0.1678	0.2685	0.03696	0.8829	0.1073	0.3812	0.2046	0.1894
84293	16.42	14.15	12.09	14.64	35.08	50.66	45.46	42.73	44.2	48.64	27.38	27.61	25.07	36.91	54.22
81619	4.554	6.012	4.277	6.22	13.04	6.097	7.457	13.53	10.16	16.99	7.591	7.939	16.24	13.3	14.96
101929574	0	0.3132	0	0	0.1525	0	0	0.7059	0.4108	1.088	1.725	0	0	0.4303	3.454
387694	0	0.2145	0.1822	1.419	0.01424	0	6.334	0.01318	0.04795	0	0.1363	0.04215	1.023	0.08037	0.5954
105378387	0	0.4932	0	7.426	0	0	4.836	0	0	0	0	0	0	0.271	0
105378386	0	0	0.4183	3.37	0	11.77	1.029	0	0.1651	0	0	0	2.578	0	0
105378390	0.1412	0.2084	0.4502	1.604	0	0.7219	0	0	0.02733	0	0.3178	0	0	0	0.2475
10718	0	0.1384	0.2095	0.8189	0.06499	0.5523	0.7272	0.01337	0.0389	0.04417	0.245	0	0.5443	0.01359	0.3648
107984294	0	0.1469	0.08615	0.9109	0.07573	0.1572	1.801	0.01168	0.0085	0	0.2525	0.09963	1.35	0	0.3078
101929590	0	0.1274	0	10.87	0	0	0	0	0	0	1.133	0	0	0	0
107984187	0	0	0	0	0	0	7.043	0	0.3768	0	1.46	0	0	0	0
105378392	0	0	0.1051	6.776	0.3697	0	0	0	0.166	0	0.2144	0	0	0	1.717
105378394	0	0	0	1.378	0.8823	0	0.3366	0	0.5941	0	0.06977	0	0	0	1.537
105378393	0	0	0	0	0	0	0	0.2257	0	0	0	0	0	0	0
105378396	0	0	0.6088	0	0.333	0.2538	0	0	0.2242	0	0	0.1408	0	0	0.663
105378397	0	1.224	0.6103	7.374	0	0	0	0	0.2408	0	0.1556	0.7057	0	0	0
107984181	0	0	0	0.4371	0.1272	0	0	0	0.1285	0	0	0	0	0	0
105378398	0	0	0	0	0	7.053	0	0	0	0	0	0	7.645	0	0
105378399	0	0	0.7781	6.268	0.2606	3.012	0.5467	0	0	0	0	0	0	0.1225	0
27069	104.6	100.4	120.4	127.9	177.3	197.4	140.9	216.1	396.3	303.5	171.6	132.9	185.6	255.6	255.2
642934	0	0.2017	0	3.206	0.04911	5.241	0	0	0.03307	0	0	0.0969	0	0	0
387695	18.77	0.3621	1.535	3.636	0	4.516	0.8879	0.6856	0.4987	0.5393	5.982	2.505	0.5563	4.777	2.396
92211	0.9083	0.1915	0.3437	1.192	0.1231	1.274	0.7043	0.09323	0.3692	0.1027	0.2628	0.5299	1.687	2.052	1.209
340745	0.03318	0.07836	0.1709	1.082	0.2003	0.4072	1.921	0.07947	0	0	0.1494	0	0.5517	0.4307	1.196
26103	0	0.1271	0.07918	0	0.06187	0	1.038	0.02864	0.3333	0	0.2422	0	0.6507	0	0.1078
5995	0.05066	0.1645	0.07455	1.351	0.04369	0	2.291	0.02022	0.01471	0	0.114	0	0	0.02055	0.0761
170425	0	0.1628	0.05796	1.401	0.03396	0	2.708	0.03144	0	0.06926	0	0	0.774	0.09585	0.355
54462	3.259	7.407	4.299	5.72	18.48	7.8	10.85	11.53	11.25	13.35	7.015	10.39	18.32	9.765	14.05
105378400	0.4751	0	0.1398	0	0	2.332	0	0	0.6069	0	0.4277	0	3.303	0	0.5709
105378401	0	1.263	0	5.434	0	0.4688	8.848	0.244	0.1775	0	0.9171	0	0	0	0.9183
107984249	0	0.0831	0	2.225	0	1.439	1.358	0.03745	0.3269	0.04125	0.8095	0	0.6383	0.03806	0.141
101929624	0	0.1113	0	3.072	0.08128	1.012	0	0	0.2189	0	0.03535	0.0401	0	0	0.07079
105378402	0	0.1528	0.9524	3.452	0	6.552	7.494	0	0	0	0	0.1101	1.565	0	1.167
105378403	0	0	0.05374	1.731	0	0	0	0.1166	0.2545	0	0.05479	0	0.9936	0	0
101929646	0	0.2838	0.5895	2.374	0.2764	2.212	0	0	0.09305	0	0	0	0	0	0.2407
101929662	0	0.117	0.08752	1.88	0	1.216	2.009	0.09496	0.0921	0	0.2082	0	0.2997	0	0.2978
101929684	0.07088	0.1674	0.6258	0	0.8557	0	0	0	0	0	0.2127	0	0.4286	0	1.171
105378404	0.1462	0.2206	0.2032	1.493	0.05605	0.3489	3.646	0	0.02831	0.07144	0.1829	0.01383	1.4	0	0.415
100507470	0	0.1188	0.2591	0	0	0	5.644	0	0.02922	0	0.03774	0	0.6844	0	1.36
2894	0.1889	0.1216	0.4169	1.934	0.05923	0.6584	2.858	0.1371	0.07977	0	0.8501	0.1899	0.4412	0.1114	0.748
442911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23063	5.073	5.835	5.585	8.669	19.85	11.76	11.97	35.66	29.25	31.84	11.79	11.6	24.98	23.71	32.56
105378408	0	0.2697	0.08403	0	0	1.139	0	0.04558	0.2984	0	0.1285	0	0	0	0.1716
105378407	0	0.7522	0.8035	0	0	3.909	0	0.5812	0.2114	0	0.2731	0	1.651	0.1476	1.094
105378406	0	0.08426	0.105	6.767	0.4923	0	0	0	0	0	0	0	0	0	2.573
94233	0.07473	0.1618	0.1833	0.2953	0.06445	0	0	0.05966	0.01447	0	0.5046	0	0.3766	0	0.7111
105378409	0	0	0	0	0	0	0	0.2276	0	0	0	0	0	0	0
11155	0	0.2679	0.4054	1.153	0.1118	0	2.229	0.06469	0.0847	0.057	0.3526	0.04137	0.8575	0.09203	0.4626
657	2.011	2.486	2.399	3.8	10.72	5.294	8.879	15.84	13.8	15.65	5.059	6.465	10.31	10.08	12.11
79812	8.179	2.61	6.926	8.679	5.449	21.05	9.398	13.23	19.84	15.68	19.73	9.78	5.82	19.29	5.922
6623	0.9377	0	0.23	2.161	0.2695	12.94	0	0.499	5.385	0.6412	10.16	4.432	14.65	69.05	33.34
10974	99.85	27.48	79.05	118.5	61.09	305	135.5	149.6	249.4	181.1	269.6	118.4	52.78	222.6	66.89
119385	14.23	4.507	11.19	18.49	8.684	51.12	20.21	21.15	38.76	28.29	41.36	18.4	7.634	32.92	11.65
643161	0	0	0	4.389	0.5109	5.452	0	0	0.172	0	0.2222	0	1.791	0	0.89
2746	28.08	26.52	34.64	48.86	61.84	56.78	40.96	103.1	113.9	143.7	67.35	71.74	107.5	106.9	173.5
54537	7.683	10.27	10.89	12.5	22.15	18.69	24.99	24.74	26.14	29.59	17.98	18.63	19.17	23.15	32.08
105378410	0.5099	0.1389	0	0.1162	0.03383	0.3008	3.407	0.7202	0.5467	0.138	0.2943	0.1001	0.4151	0.4136	1.002
728118	0.3144	0.8207	0.5358	1.864	1.313	1.345	0.9582	0.872	0.4709	0.6984	0.509	0.7181	0.3753	0.5504	0.8701
728190	7.976	7.367	8.141	7.244	15.75	13.42	8.845	22.29	17.78	21.83	6.756	10.73	7.584	11.48	9.47
439994	1.288	1.229	1.313	0.979	3.219	0.8108	2.032	2.479	1.938	1.598	1.983	1.349	2.297	1.796	1.34
728130	0.3052	0.8673	0.1965	1.696	1.135	1.288	2.969	0.5026	0.3324	0.4529	0.3292	0.5519	0.4903	0.3714	1.089
728218	0	0.05225	0	1.049	0.1526	3.665	0.3202	0	0	0	0	0	3.612	0.1436	0.2659
112268063	0.6658	0.1965	0.3592	1.25	0.3254	0.6808	1.285	0.3543	0.3866	0.5464	0.4162	0.5665	1.141	0.324	1.7
112268064	0.1924	0.5113	0.0708	0	0.4979	0	0	0.192	0.1118	0.1692	0.5414	0.5322	0	0.4293	0.8673
100616296	0	0.8437	0	0	0	0	0	1.141	0.8299	0	4.288	0	0	0	0
9562	6.356	7.692	7.516	4.123	21.71	17.03	17.51	18.78	21.67	23.97	13.19	15.47	24.76	19.73	23.47
105378412	0.107	0.1264	0.945	0	0.2769	0	2.324	0	0.1243	0	0	0	0	0	0
9060	20.53	8.27	22.61	24.57	15.73	31.27	9.931	51.6	43.53	50.98	9.587	20.8	16.85	30.17	42.22
84896	4.646	4.992	4.035	6.057	18.07	16.22	15.21	34.41	38.4	35	13.84	11.24	52.7	25.14	44.11
142913	0.2494	0.2945	0.1468	0.5913	0.2151	0.7651	1.986	0.3982	0.4345	0.7456	0.7484	0.1698	0.6786	0.526	1.049
100144748	0.1731	0.5109	0.2183	0	1.471	0	0.08947	0.5922	0.5025	0.3478	0.7234	0.3997	1.271	0.3009	0.8914
5728	12.87	11.32	9.724	7.154	37.09	24.31	31.15	38.62	40.02	37.4	25.71	20.7	44.73	30.55	38.79
107987150	0.1319	0.09731	0.1213	2.247	0.4264	0	1.551	0.6579	0.8806	1.159	0.3215	0.4207	2.89	1.872	1.535
105378414	0	0.4859	0.6055	4.268	0	7.258	0	0.4927	0	0.7236	0	0	0	0	0.6181
105378415	0.06246	0.1762	0.1889	0.6787	0.0419	0.5962	1.858	0.005541	0.03627	0	0.02603	0.05905	0.2308	0.00563	0.417
105378416	0	0.8647	0	0	0	0	0	0	0	0	0.6593	0	0	0	2.64
101929727	0.1185	0.1654	0.1903	1.245	0.01859	0	0.7409	0	0.04381	0.009475	0.2506	0.11	0.2444	0.02623	0.2428
55328	0.2766	0.3453	0.2783	1.074	0.5181	1.214	1.438	0.6268	0.6092	0.5059	0.5485	0.4841	1.052	0.508	1.06
142910	0.1714	0.2249	0.3363	1.072	0.427	0.4382	1.172	0.1824	0.3649	0.06698	0.2143	0.1134	0.2591	0.2317	0.5436
8513	0.07179	0.2543	0.1585	1.277	0	4.735	0	0	0.08338	0	0.7002	0.2443	1.302	0.05824	0.8628
643414	0.06111	0.1443	0.2023	0.4527	0	1.453	1.437	0.02439	0.08872	0	0.2521	0.208	0	0	0.5967
643418	0.0515	0.09882	0.1705	1.603	0	0.2173	1.538	0.0514	0.04486	0	0.4926	0.1096	0.5255	0.01044	0.09671
340654	1.918	0.801	1.113	3.281	2.232	2.894	5.925	1.843	2.038	1.303	4.036	2.322	5.776	2.315	5.224
118932	26.78	6.781	11.09	10.32	27.49	39.23	35.11	20.85	24.16	16.63	47.25	30.58	59.46	28.28	48.63
57559	3.763	4.531	4.807	6.14	13.33	15.7	12.39	15.95	11.2	9.871	7.216	8.292	18.28	8.198	10.1
105379869	0	0	0	9.19	0.5349	0	0	3.218	0.7204	1.363	0	1.583	0	0.5031	0
100132116	3.157	5.073	2.361	2.915	4.151	4.287	5.807	4.422	2.164	4.005	3.378	4.14	4.382	1.302	3.577
59	6.726	9.876	3.916	8.32	15.99	14.26	11.85	10.83	6.725	11.47	8.688	10.55	16.27	6.121	13.62
355	0.6693	0.9154	0.8043	2.116	3.482	4.671	3.068	5.352	6.614	6.395	6.36	5.628	13.34	7.402	16.71
100302740	0	0.04018	0	2.42	0	0	6.895	0	0.1581	0	0.3574	0.1158	0.3086	0.1656	0
100616192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100616128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378418	0	0.3951	0	13.22	0	0	0	0	0	0	0	0	0	0	0.3352
9023	0	0.3327	0.04607	0	0.8099	0	0	0	0.07272	0	0	0	0	0	0.3762
3988	11.98	11.7	24.62	32.65	34.3	52.42	28.51	52.36	71.43	89.74	16.24	41.99	48.02	31.88	66.06
105378419	0	0.1346	0	2.703	0	1.049	0	0	0	0	0	0	0	0	0
3433	0.7168	0.2024	0.5274	1.385	0.43	0	0.1128	1.642	4.814	2.247	0.5612	0.5569	2.733	3.742	6.93
3437	1.215	0.3826	2.295	4.681	0.5588	0	11.58	1.099	4.187	1.068	2.4	2.378	8.816	5.848	8.336
101926887	0.05634	0.1109	0.2211	2.504	0.04859	0.5761	2.243	0	0.1527	0	0.2818	0	0.511	0	0.5925
439996	0	0.19	0.07891	0	0	0	2.329	0	0.2491	0	0.4425	0	0	0	0
3434	0.1789	0.06603	0.6254	0.5303	0.05787	1.887	0.8094	0.01786	0.8053	0.1377	0.3356	0.1713	2.705	1.288	0.8736
107984251	0.8314	0.3068	0.3059	3.542	0.3137	0	10.34	0.4563	0.513	0.7311	0.6237	0.4864	0.3142	0.7166	1.093
24138	1.995	1.162	1.564	2.489	1.652	1.409	1.52	6.181	9.435	7.454	2.579	3.171	7.539	8.921	13.64
387700	0.02686	0.07135	0.2273	2.308	0.1042	0	1.798	0.01072	0.1638	0	0.2519	0.1028	0.1015	0.04357	0.121
101926906	0.3763	0.3333	0	0	0	0	0	0	0	0	1.694	0	0	0	0
53354	1.14	2.006	1.776	3.408	4.745	6.294	5.287	5.84	12.16	9.293	3.094	3.465	2.287	3.27	3.393
406901	0	0	5.764	0	0	0	0	0	0.7582	0	0.9794	0	0	0	0
105378421	0.1272	0.05366	0.1337	1.023	0.0627	0.7249	0.3946	0.08706	0.2005	0.07991	0.02727	0	0	0.07372	0.355
283011	0.08663	0.1705	0.2762	1.027	0.1992	0	2.403	0.06916	0.3354	0	0.06499	0	0.4802	0.164	0.04338
9585	24.38	31.28	31.85	26.29	27.16	40.64	55.35	20.25	9.673	6.963	45.45	29.41	14.45	6.77	12.61
105378424	0	0	0.06611	1.864	0	0	0	0	0	0	0.0674	0.5351	0	0	0
643529	0.4931	0.6551	0.3991	3.653	1.573	0.6808	2.141	1.634	0.63	0.6937	1.054	1.489	3.429	2	3.63
105378425	0	0	0.2697	0	0.1581	0	14.59	0	0	0	0.6875	0.1559	0	0.892	1.377
101926924	0	0	0.3347	2.359	0	0	3.086	0	0.1981	0	0.5545	0.1935	0.08594	0	0.3416
105378426	0	0.09858	0.2867	1.155	0	0	0	0	0.2262	0	0.2505	0.2841	0.08414	0.04515	0
101926942	0	0.1273	0.1586	0	0	1.819	0	0	0.1252	0	0.647	0	0	0	5.02
3363	0.05642	0.1554	0.1799	0.9475	0.01622	0.4039	3.267	0.03003	0.08737	0	0.3104	0.016	1.08	0	0.3108
10556	6.588	9.276	8.244	8.815	8.75	6.718	10.17	6.148	5.15	3.033	8.009	7.142	7.641	5.092	10.01
27063	0	0.6642	0.5124	0.9525	7.299	0	0.3877	0.1283	0.1555	0.09421	8.279	12.12	4.697	0	0.9657
105378427	0.4196	0.7433	1.081	0	0	1.931	0	0	0.3655	0	0	0	3.172	0	0
107984252	0	0	0.2903	0	0	1.614	12.85	0	0.07638	0	0.296	0	0	0	0
105378430	0	0.5802	0	5.825	0	0	0	0	0	0	0	0	1.189	0	3.839
100874184	0	0.3469	0.4323	8.125	0	3.004	11.34	0	0	0	0	0	0	0	0
105378429	0	0	0.2265	0.6082	0.0885	1.181	0	0	0.05959	0	0.2694	0	1.086	0.2914	0.1542
119369	0	0.8026	0.9288	2.878	0.4187	0	3.514	0	0	0	0.4371	0	0	0	1.605
84333	5.615	4.655	3.721	6.098	19.74	21.11	23.24	35.18	54.64	45.6	11.29	10.38	31.56	36.82	33.84
100188947	0.1034	0	0.3803	2.757	0.3566	2.537	0	0.3301	0.1801	0	0.2326	0	0.3125	0.08385	1.708
143279	0.08977	0.371	0.5504	0.7538	0.529	0.8721	1.841	0.1911	0.1651	0.2105	0.2582	0.1655	1.221	0.1214	0.6293
105378433	0	0.1569	0.1955	0	0.04911	1.514	2.542	0	0.02205	0	0.2848	0.04845	0.9756	0.07699	0.2281
5507	1.706	0.8108	0.1837	0.37	3.733	3.575	2.259	12.19	6.622	11.93	3.06	2.514	17.36	4.558	5.377
107984253	0	0	0	3.021	0	0	13.83	0.6103	0.296	0	0	0	0	0	1.531
100507633	0.8338	0.4102	1.943	0	1.798	0	0	0	0.3228	0	0.3127	0.1182	1.47	0	1.044
80351	2.967	4.211	4.021	6.228	15.81	6.258	7.56	24.98	21.53	23.45	9.08	9.772	20.87	22.83	27.15
143282	2.485	3.644	1.28	3.069	4.572	0	1.949	0.7936	0.4811	0.1821	1.927	1.093	1.315	0.5712	1.182
9044	1.439	1.845	1.823	3.496	13.61	8.902	9.263	20.29	14.57	22.7	5.637	8.26	19.74	24.52	25.16
22849	0.2112	0.3457	0.2755	1.906	1.565	1.369	1.598	2.107	2.018	1.95	0.6553	0.6534	3.134	2.243	2.423
107984254	0	0.03176	0.1979	1.275	0	0	0	0	0	0	0.3026	0	1.138	0.1527	0.5656
54708	6.323	9.225	7.283	12.44	28.27	19.95	19.79	29.85	31.36	29.25	15.94	14.9	28.4	23.06	28.73
100507674	0	0	0.08225	0	0	0	0	0	0	0	1.258	0	0	0	0
3416	2.429	5.479	5.217	4.618	15.29	7.021	10.77	15.47	15.53	17.75	6.857	8.78	21.52	11.45	19.74
3832	8.897	16.83	14.46	14.68	34.8	20.89	23.34	31.05	4.358	7.415	34.05	28.43	15.27	7.388	15.84
3087	2.331	3.042	2.076	7.998	8.358	1.505	0.6659	4.26	3.135	3.614	6.995	9.707	23	6.369	9.952
54536	4.677	5.532	5.497	4.62	11.36	9.564	7.716	8.468	5.796	7.593	8.549	8.156	12.78	5.959	14.78
340665	0	0.3037	0	2.396	0	0	2.659	0.1173	0	0	0.2757	0.1251	0.9443	0	0.7176
1592	0.04269	0.1008	0.09424	0	0.1105	0	1.699	0	0	0	0.4804	0.03632	0.7099	0	1.026
26509	5.684	1.803	2.265	6.944	31.99	23.08	18.4	69.44	30.08	62.15	35.84	46.67	71.45	46.02	94.34
55165	8.477	18.74	13	14.96	34.96	22.32	35.1	28.3	2.336	4.472	36.38	36.63	11.32	5.341	10.37
105378436	0	0.1479	0.3688	4.827	0	0	0	0	0.1455	0	0	0	0	0.3049	1.694
338557	5.312	3.866	2.713	4.313	2.489	2.046	7.724	1.781	2.07	3.433	1.128	1.899	1.577	0.6296	1.603
5950	9.673	8.254	7.237	14.93	11.36	15.71	1.177	20.25	18.13	33.52	4.573	5.809	0	7.649	5.617
5146	0.3149	0.2231	0.2781	0	0.8962	1.594	0.114	0.07542	0.3109	0.1384	0.8269	0.08038	1.476	0.1533	0.5677
118924	13.85	19.88	15.14	16.17	22.31	27.79	51.96	13.63	16.38	11.09	33.46	14.09	25.47	11.24	21.11
101927013	0	0.09128	0	4.353	0	1.779	0	0	0.1347	0	0.5219	0	0	0	0
9211	0.1555	0.2065	0.6577	0.5759	0.03352	1.669	1.266	0	0.1354	0	0.3207	0.0992	0	0	0.4087
105378437	0.01214	0.1147	0.1518	1.799	0.02094	0.633	0.8346	0	0.07754	0	0.1275	0	0.7156	0.009847	0.1459
159371	1.563	1.657	2.504	5.18	2.798	6.358	3.019	9.736	20.1	20.32	2.782	6.749	3.763	15.49	22.18
266971	0.14	0.3638	0.5358	1.494	0.483	0.988	1.216	0.626	0.4716	0.7633	0.4622	0.2145	1.058	0.3408	1.935
105378438	1.272	0	0.6241	2.933	0	0	0	0	0.7389	0.6215	0.3182	0	0.2137	0.1147	0.8495
51196	1.511	1.067	1.129	2.824	2.436	2.211	3.954	4.505	2.626	3.802	2.123	2.561	2.258	4.21	4.225
101927049	0	0.2358	0.4571	1.052	0.03827	0.6807	0	0.1771	0.1031	0	0.03329	0.1133	0.8721	0	0.4
107984255	0.1788	0.1451	0.3782	1.589	0.03854	0.03428	0	0	0.1168	0	0.5868	0	0.2703	0.09064	0.2014
100128054	0	0.04434	0.1658	0	0.1295	0.4608	6.523	1.259	0.6106	1.321	1.24	0.7668	0.1135	1.158	0.9026
64318	3.068	3.554	3.937	5.673	10.26	2.689	12.1	6.923	5.264	4.543	5.744	5.141	8.333	3.966	7.207
23232	0.9787	1.194	1.062	2.187	4.649	5.66	3.658	6.725	7.193	7.674	2.877	3.386	5.506	5.05	5.785
3070	3.47	5.243	6.14	5.82	6.139	5.62	7.051	4.035	0.9647	1.072	5.626	5.291	1.819	1.316	2.356
1562	4.578	1.622	24.72	44.5	0.03948	0	2.319	1.316	4.998	5.716	10.58	37.63	2.837	38.81	50.41
1557	3.251	1.783	13.75	21.32	1.457	3.298	7.689	18.19	58.53	56.36	2.804	9.366	9.016	87.26	73.72
1559	0.8671	1.195	3.038	11.26	1.033	4.56	1.942	3.824	21.61	16.19	2.695	7.308	6.991	53.19	32.63
107984256	0	0.4547	0.206	0.5187	0	0	2.787	0	0.3049	0	0.2889	0	0.1587	0	0.6836
1558	1.149	0.401	0.2691	0.1548	1.667	3.606	1.891	0.4171	0.2731	0.781	0.7447	0	0.8688	3.052	4.16
107984258	0	0.1256	0.1174	2.364	0.06114	0.08157	0	0.1557	0.2162	0	0.1463	0.06033	0.3483	0	0.2663
107984257	0	0.2374	0.2536	0.6809	0.2312	0.4405	3.603	0.09171	0.1223	0.1852	0.4884	0.03258	0.2894	0.01553	0.1726
142827	0	0.2551	0	6.769	0.213	1.231	0.2234	0.09857	0.0717	0.1086	1.528	0.05253	0	0	0
9124	210.9	138	149.8	193.9	249.7	241	227.7	330.3	298	338.5	204.4	220.2	308.7	251.8	305.8
10580	3.583	3.871	2.066	4.707	23.9	7.114	6.3	9.566	5.379	6.704	5.682	6.606	22.42	8.514	11.45
5832	85.91	50.89	43.12	42.63	244.7	222.7	167.9	429	377.3	452.9	124.9	136.8	315.3	280.4	309.4
26123	27.45	15.86	13.21	25.86	56.37	46.55	32.83	65.5	53.54	72.41	34.64	39.72	27.55	39.59	45.18
953	0.5252	1.087	0.7489	3.093	2.499	0.6961	3.003	0.9523	0.5007	0.4446	1.313	1.379	1.548	0.9309	1.471
728558	0.04305	0.2796	0.2059	3.062	0.4455	1.156	0.07789	0.3093	0.15	0.05678	0.2422	0.5311	0.3904	0.2794	0.776
387707	0.1292	0.487	0.4461	2.386	0.3343	0.5031	1.295	0.01587	0.1789	0.06991	0.5145	0.3213	0.4958	0.2016	0.2986
54619	0.9429	1.607	1.025	3.62	5.137	2.761	3.877	7.664	8.039	8.252	2.669	3.099	3.466	5.232	5.215
100422892	0	2.204	0	33.18	2.146	0	0	0	0	0	0	0	0	0	0
9849	2.704	2.526	3.169	3.18	7.939	4.817	7.3	7.904	5.982	7.629	4.481	5.198	9.516	7.016	12.7
29760	6.901	3.892	9.58	10.54	7.71	9.749	13.13	33.53	49.43	41.12	5.604	14.73	37.18	33.96	48.06
1791	0	0.4842	0.2012	2.917	0	2.684	16.22	0	0	0	0.1641	0.6513	1.736	0.08871	1.725
93377	0.02636	0.1868	0.0194	2.969	0.04547	1.415	0.09541	0.06314	0.1072	0	0.09889	0.1122	1.036	0.06416	0.3565
7093	0.4687	0.3136	0.3448	4.12	0.4311	0.5272	3.392	0.1372	0.2903	0.1511	0.6094	0.7178	0.7557	0.1647	0.751
56889	20.83	21.21	19.78	23.88	118	106.7	102.2	231.5	283.6	289.3	135.1	103	250.6	234.5	350.6
105378443	0.8984	1.042	1.216	1.854	3.071	2.559	3.657	1.665	2.907	2.44	5.524	3.822	3.298	4.372	4.651
118788	0.975	1.226	0.9981	3.266	10.69	4.714	9.511	6.904	8.703	9.915	11.35	11.04	12.08	17.35	20.38
728658	228.2	293.6	108.6	86.68	385.2	168.4	246	205.8	191.3	166.6	230.9	173.5	285	117.7	184
693192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102723665	0.05788	1.162	0.8518	4.803	1.547	0	0	1.063	0.9412	0.8143	1.042	1.625	2.275	0.3756	1.913
84458	4.538	3.117	2.978	3.738	7.891	6.082	4.788	11.61	9.221	12.64	5.39	5.699	12.69	7.069	12.19
6585	0.02656	0.2665	0.3224	1.849	0.06871	0.1629	4.901	0.0106	0.108	0	0.4981	0.09038	0.2409	0.02154	0.4787
105378444	0.01946	0.1953	0.05726	1.326	0.0839	0	0.7745	0	0.09039	0	0.2044	0.01655	1.412	0	0.4677
100505540	0	0.09061	0.6776	0	0.2647	0	0	0	0.08913	0	0	0	0.928	0	0
100533184	0.4967	0.3584	0.934	1.799	4.093	2.878	3.395	3.789	1.699	3.057	1.656	1.503	3.254	1.746	3.317
112268065	0.1466	0.1212	0.08631	2.086	0.1012	0	7.11	0.09365	0.1022	0	0.11	0	0.7093	0	0.2203
105378447	0.6769	0.4885	0.6087	1.114	0.09729	0.05768	7.757	0.03002	0.08735	0	0.5925	0.128	2.444	0	0.6779
84986	2.542	2.788	2.054	2.323	11.28	13.17	11.07	11.58	6.339	7.328	8.088	7.091	8.467	6.59	7.122
10023	0.7197	2.644	1.824	3.791	4.034	0.6746	1.013	3.862	1.532	2.18	3.269	2.925	3.928	4.508	4.985
23401	5.683	9.562	9.199	10.25	22.91	12.13	9.083	23.82	18.51	14.62	19.97	16.32	28.92	22.63	12.95
105378448	0	1.721	0	0	0	5.428	0	0.4986	0	0	1.406	0	1.573	0	0
23223	7.67	11.99	9.117	9.497	11.74	4.162	12.29	12.11	5.88	7.664	7.036	7.144	8.978	10.88	8.665
644215	0.9442	3.504	4.268	6.396	2.559	3.31	0	1.4	1.41	0.9488	1.72	2.066	0	1.313	1.621
